Source,Target,Weight
#trump,#rachelmaddow,1
#trump,#blm,23
#trump,#jimmykimmel,1
#trump,#trending,2
#trump,#breakingnews,3
#trump,#snl,1
#trump,#colinjost,1
#trump,#weekendupdate,1
#trump,#funnynews,1
#trump,#fdt,1
#trump,#la,1
#trump,#california,7
#trump,#mlk,1
#trump,#blackhistorymonth,3
#trump,#democratsaredestroyingamerica,5
#trump,#mondaythoughts,1
#trump,#nra,8
#trump,#rubio,5
#trump,#sgp,3
#trump,#trump2020,9
#trump,#nominee,2
#trump,#republicanmemes,1
#trump,#lincoln,2
#trump,#evangelicals,7
#trump,#exvangelical,3
#trump,#vaccinesideeffects,3
#trump,#vaccinedeaths,2
#trump,#vaccination,2
#trump,#superbowl,14
#trump,#superbowllvi,3
#trump,#superbowlhalftime,1
#trump,#olympics,6
#trump,#beijing2022,3
#trump,#magatraitors,2
#trump,#magaurinedrinkers,3
#trump,#gopdeathcult,6
#trump,#magasedition,2
#trump,#catholicchurch,1
#trump,#superbowlsunday,5
#trump,#omicronvirus,2
#trump,#alexjones,3
#trump,#superbowl2022,2
#trump,#misinformation,3
#trump,#olympia2022,2
#trump,#christians,2
#trump,#freedomconvoy2022,18
#trump,#gopcantwinwithoutcheating,1
#trump,#batpoopcrazy,1
#trump,#catholictwitter,1
#trump,#jan6,43
#trump,#politicians,2
#trump,#bibleverse,1
#trump,#jesuslovesyou,1
#trump,#olympicwintergames,1
#trump,#magadomesticterrorists,1
#trump,#ivanka,2
#trump,#gopcoup,19
#trump,#potus,7
#trump,#mittromney,4
#trump,#senator,2
#trump,#video,1
#trump,#formerguy,4
#trump,#tfg,8
#trump,#fail,2
#trump,#jamieraskin,1
#trump,#turner,1
#trump,#salon,4
#trump,#washingtontimes,1
#trump,#hogan,1
#trump,#rips,1
#trump,#attacks,1
#trump,#who,2
#trump,#dont,1
#trump,#show,1
#trump,#fealty,1
#trump,#to,3
#trump,#has,1
#trump,#hijacked,1
#trump,#unfit,1
#trump,#office,11
#trump,#says,1
#trump,#lawmaker,1
#trump,#kamalaharris,13
#trump,#bidenharris,10
#trump,#berniesanders,7
#trump,#blacklivesmatter,14
#trump,#voteblue,14
#trump,#covid,44
#trump,#buildthewall,1
#trump,#house,8
#trump,#toilet,3
#trump,#biglie,9
#trump,#racist,8
#trump,#shame,2
#trump,#disgrace,2
#trump,#flyintheointment,1
#trump,#hostiletakeover,1
#trump,#lessonsnotlearnt,1
#trump,#billgates,1
#trump,#conspiracy,3
#trump,#annenberg,1
#trump,#controversy,1
#trump,#suspicious,1
#trump,#microsoft,1
#trump,#liberalismisamentaldisorder,6
#trump,#bidensamerica,3
#trump,#kelseygrammer,1
#trump,#whodey,1
#trump,#bill,2
#trump,#chelsea,1
#trump,#schumer,1
#trump,#pelosi,11
#trump,#savea,1
#trump,#super,1
#trump,#oh,1
#trump,#trumpism,6
#trump,#russiaukraine,6
#trump,#truckersconvoy2022,5
#trump,#winterolympics2022,4
#trump,#negativenancy,1
#trump,#nancymace,1
#trump,#dearwhitestaffers,1
#trump,#capitolhill,3
#trump,#katiearrington,1
#trump,#annieandrews,1
#trump,#lowcountry,1
#trump,#charleston,1
#trump,#southcarolina,2
#trump,#thescience,1
#trump,#anti,1
#trump,#press,1
#trump,#electionintegrity,1
#trump,#trumprussia,2
#trump,#trumpwaswrong,1
#trump,#gophypocrisy,2
#trump,#insurrectionists,6
#trump,#goptraitors,14
#trump,#insurrection,34
#trump,#clintons,4
#trump,#covidquackery,1
#trump,#india,13
#trump,#humanrights,5
#trump,#protest,3
#trump,#equality,8
#trump,#love,9
#trump,#justice,6
#trump,#bhfyp,3
#trump,#trumpadministration,1
#trump,#democratsarecorrupt,1
#trump,#wh,1
#trump,#foxxnews,1
#trump,#bidencrimefamily,1
#trump,#guns,6
#trump,#progressives,4
#trump,#russians,1
#trump,#bidenflation,8
#trump,#bidenbordercrisis,1
#trump,#bidencrackpipes,2
#trump,#bidenthethief,1
#trump,#presidentialrecords,1
#trump,#pra,2
#trump,#fix,1
#trump,#crimes,4
#trump,#nancypelosi,4
#trump,#impeachtrump,1
#trump,#coupdetat,1
#trump,#freedomconvoycanada2022,4
#trump,#arresthillaryfortreason,4
#trump,#democratsareadisaster,4
#trump,#manchin,2
#trump,#urges,1
#trump,#nix,1
#trump,#tax,1
#trump,#cuts,1
#trump,#cool,1
#trump,#skyrocketing,1
#trump,#bidenisafailure,3
#trump,#bidenadministration,3
#trump,#mueller,1
#trump,#otd,1
#trump,#wisconsin,1
#trump,#wethepeople,3
#trump,#spygate,3
#trump,#insurrectionhasconsequences,6
#trump,#democracyindanger,1
#trump,#bigtech,7
#trump,#surveilance,1
#trump,#dems,16
#trump,#saveamerica,10
#trump,#communism,7
#trump,#democratshateamerica,7
#trump,#evil,3
#trump,#sarahpalin,2
#trump,#impeached,1
#trump,#fundraising,4
#trump,#impeachment,4
#trump,#donations,1
#trump,#bidenisalaughingstock,3
#trump,#sundaymorning,2
#trump,#protect,1
#trump,#nationalsecurity,1
#trump,#kinzinger,10
#trump,#incompetent,1
#trump,#biden2020,4
#trump,#vote2020,4
#trump,#trumptower,2
#trump,#clintongate,2
#trump,#russiahoax,5
#trump,#markelias,2
#trump,#democratfascists,1
#trump,#antidemocracy,2
#trump,#lie,1
#trump,#faults,1
#trump,#truthmatters,3
#trump,#intheshed,3
#trump,#wesanderson,3
#trump,#tools,3
#trump,#sports,4
#trump,#paranormal,3
#trump,#podcasts,4
#trump,#youtube,4
#trump,#applepodcasts,3
#trump,#stitcher,3
#trump,#iheartradio,2
#trump,#goodpods,3
#trump,#in,2
#trump,#a,5
#trump,#fury,1
#trump,#as,1
#trump,#docs,1
#trump,#revive,1
#trump,#trauma,1
#trump,#of,1
#trump,#emails,1
#trump,#votingmatters,2
#trump,#electionday,4
#trump,#votingrights,5
#trump,#govote,2
#trump,#ivoted,2
#trump,#registertovote,2
#trump,#voterregistration,1
#trump,#spy,1
#trump,#trans,5
#trump,#feminist,5
#trump,#transgender,7
#trump,#prolife,6
#trump,#prochoice,5
#trump,#abortion,5
#trump,#socialist,7
#trump,#socialism,9
#trump,#communist,6
#trump,#butwait,1
#trump,#russianinvasion,1
#trump,#sigh,1
#trump,#joffe,3
#trump,#georgiatech,1
#trump,#statedepartment,1
#trump,#merrickgarland,10
#trump,#mtg,2
#trump,#aoc,2
#trump,#boebert,2
#trump,#civility,1
#trump,#civilitynow,1
#trump,#hillaryforprison,2
#trump,#democraticparty,7
#trump,#arresthillaryclinton,2
#trump,#gopdomesticterrorists,2
#trump,#freedomconvoys,1
#trump,#covidvaccine,2
#trump,#covidvaccination,1
#trump,#farright,1
#trump,#life,3
#trump,#self,1
#trump,#hypocricy,1
#trump,#fox13,1
#trump,#foxtv,2
#trump,#squatchin,1
#trump,#bigfoot,1
#trump,#nessie,1
#trump,#sasquatch,1
#trump,#yeti,1
#trump,#snowman,1
#trump,#grassman,1
#trump,#bernie,1
#trump,#insane,2
#trump,#lfreedom,1
#trump,#complete,1
#trump,#aaronrodgers,1
#trump,#nflplayoffs,1
#trump,#republicanpartyrules,1
#trump,#reagan,2
#trump,#bush,4
#trump,#americandream,1
#trump,#railed,1
#trump,#about,1
#trump,#clintonemails,1
#trump,#are,1
#trump,#quiet,1
#trump,#records,1
#trump,#midterms,6
#trump,#meuller,1
#trump,#firegarland,1
#trump,#fashion,3
#trump,#meme,3
#trump,#memes,9
#trump,#repost,1
#trump,#trumpfamily,1
#trump,#trumpforpresident,1
#trump,#trumpmemes,2
#trump,#trumpnation,1
#trump,#trumppence,1
#trump,#politicalmemes,3
#trump,#indianpolitics,2
#trump,#rahulgandhi,2
#trump,#bjp,4
#trump,#fear,2
#trump,#facts,5
#trump,#proof,1
#trump,#systematclies,1
#trump,#votecheating,1
#trump,#integrity,1
#trump,#dominionvotingmachines,1
#trump,#rnc,32
#trump,#bipartisan,1
#trump,#melaniatrump,3
#trump,#melanianft,3
#trump,#magats,4
#trump,#spotifydeleted,4
#trump,#freedomconcoy2022,2
#trump,#republicansaretheproblem,5
#trump,#putinspuppet,4
#trump,#suit,1
#trump,#sullivan,1
#trump,#repugnant,1
#trump,#trumpputin,2
#trump,#truthsocial,2
#trump,#stockmarket,2
#trump,#sheep,1
#trump,#garland,1
#trump,#peterthiel,4
#trump,#donthecon,1
#trump,#hypocrisy,4
#trump,#baier,1
#trump,#legitimatepoliticaldiscourse,10
#trump,#misogynist,1
#trump,#truckersforfreedom2022,3
#trump,#truckersforfreedom,1
#trump,#tedcruz,3
#trump,#narendramodi,2
#trump,#whitesupremacy,12
#trump,#ww3,1
#trump,#rusia,1
#trump,#ukrainiancrisis,1
#trump,#ukrainewillresist,1
#trump,#unitednations,1
#trump,#unitedkingdom,2
#trump,#war,1
#trump,#nuclearwar,1
#trump,#nuclear,1
#trump,#putinatwar,1
#trump,#worldwar3,3
#trump,#droz,1
#trump,#prison,2
#trump,#politicaloffice,1
#trump,#chicken,1
#trump,#wings,1
#trump,#humor,1
#trump,#afraid,2
#trump,#chickenwings,1
#trump,#mcconnell,15
#trump,#desantisisdangerous,1
#trump,#lockhimup,7
#trump,#coronavirus,5
#trump,#covid_19,3
#trump,#grand_rapids,2
#trump,#green,2
#trump,#michigan,6
#trump,#militarism,2
#trump,#pacifica,2
#trump,#party,12
#trump,#radio,2
#trump,#talk,3
#trump,#invasion,1
#trump,#nazi,8
#trump,#redwave,18
#trump,#freespeech,3
#trump,#crack,5
#trump,#criticalracetheory,1
#trump,#racism,9
#trump,#racebaiting,2
#trump,#amerikkka,6
#trump,#collapsing,1
#trump,#worldimpact,1
#trump,#society,4
#trump,#extremeright,1
#trump,#ballot,1
#trump,#baseball,1
#trump,#rogerclemens,1
#trump,#fridayfun,1
#trump,#cumdump,1
#trump,#white,2
#trump,#hispanic,1
#trump,#cunts,1
#trump,#texas,11
#trump,#minnesota,1
#trump,#vaccineswork,3
#trump,#meantweets2024,1
#trump,#locktrumpup,4
#trump,#hitler,3
#trump,#bookbubble,1
#trump,#capitolriots,1
#trump,#election2024,4
#trump,#mustread,1
#trump,#book,1
#trump,#books,1
#trump,#christianbook,1
#trump,#christianauthor,1
#trump,#religiousright,1
#trump,#oneworld,1
#trump,#fordfailedthepeople,1
#trump,#ev,1
#trump,#trilateralism,1
#trump,#ford,2
#trump,#illegalalieninvasion,1
#trump,#stoptheinsanity,1
#trump,#bidenmustgo,4
#trump,#bidendisaster,3
#trump,#colored,1
#trump,#jews,2
#trump,#trumpist,1
#trump,#trumpists,3
#trump,#lol,2
#trump,#crackpipes,5
#trump,#quarentine,4
#trump,#black,3
#trump,#most,1
#trump,#and,1
#trump,#side,1
#trump,#with,1
#trump,#over,1
#trump,#instagram,6
#trump,#crocodiles,1
#trump,#aliens,1
#trump,#alienresurrection,1
#trump,#koolaid,1
#trump,#cult,5
#trump,#trumpdestroyeddocuments,1
#trump,#keeptexasred,1
#trump,#funnypapers,1
#trump,#maggiehaberman,1
#trump,#r4today,1
#trump,#capitolattack,1
#trump,#capitolinsurrection,1
#trump,#bidendelivers,1
#trump,#bbc,2
#trump,#liberalism,1
#trump,#death,1
#trump,#dhs,2
#trump,#migrants,1
#trump,#border,1
#trump,#ericadams,2
#trump,#cuomo,1
#trump,#emptyshelves,1
#trump,#gasprices,1
#trump,#afghanistan,1
#trump,#afghanwomen,1
#trump,#afghans,1
#trump,#afghanistancrisis,1
#trump,#maskmandate,3
#trump,#nevada,1
#trump,#sisolack,1
#trump,#tennessee,2
#trump,#hunterbiden,3
#trump,#joebidencrackpipe,1
#trump,#joebidenisnotmypresident,1
#trump,#unreal,1
#trump,#witch,1
#trump,#hunt,1
#trump,#voters,3
#trump,#crazy,1
#trump,#nancy,1
#trump,#healthcare,4
#trump,#infrastructure,1
#trump,#vaccine,4
#trump,#antimaskers,1
#trump,#antimandate,1
#trump,#ottawaconvoy,1
#trump,#nba,5
#trump,#factsmatter,1
#trump,#teaparty,1
#trump,#stocktrading,1
#trump,#law,1
#trump,#trading,2
#trump,#trades,1
#trump,#fx,1
#trump,#lgb,1
#trump,#tuckfrump,1
#trump,#republicanshateamericans,1
#trump,#trumptoilet,3
#trump,#omicronvariant,1
#trump,#psychiatrie,1
#trump,#amerika,2
#trump,#josephgoebbels,1
#trump,#convicttrump,1
#trump,#trumpforprison,1
#trump,#trumpvirus,2
#trump,#amyconeybarrett,1
#trump,#trump24,1
#trump,#txlege,1
#trump,#ottawa,2
#trump,#cdnpoli,3
#trump,#glenyoungkin,1
#trump,#hope,9
#trump,#nationalarchives,5
#trump,#justicedepartment,1
#trump,#gaslighting,1
#trump,#satire,1
#trump,#sarcasm,1
#trump,#aarp,8
#trump,#metaverse,2
#trump,#questions,2
#trump,#question,2
#trump,#reality,3
#trump,#weakness,1
#trump,#flushgate,1
#trump,#republicannationalcult,1
#trump,#lawandorderparty,1
#trump,#crackpipesforall,1
#trump,#socialmedia,1
#trump,#tametheark,1
#trump,#crypto,3
#trump,#btc,1
#trump,#acquisition,1
#trump,#merger,1
#trump,#florida,9
#trump,#twitter,6
#trump,#electoralcollege,4
#trump,#thewhitehouse,1
#trump,#presidentialrecordsact,3
#trump,#cognitivetest,1
#trump,#whataboutism,1
#trump,#unfuckamerica,1
#trump,#vernonjones,1
#trump,#georgia,5
#trump,#regulations,1
#trump,#dfl,1
#trump,#republicanterrorists,1
#trump,#criminals,3
#trump,#rondesantis,1
#trump,#terrorismthreat,1
#trump,#thetruth,2
#trump,#theyalllied,2
#trump,#theystilllying,1
#trump,#nationalembarrassment,2
#trump,#votegopout,3
#trump,#sabotage,1
#trump,#voteblueandlive,1
#trump,#snoop,1
#trump,#canceled,1
#trump,#worst_presient_ever,1
#trump,#geek,1
#trump,#geekart,1
#trump,#geekgirl,1
#trump,#geekvape,1
#trump,#nft,2
#trump,#trumpsamerica,2
#trump,#xi,1
#trump,#olympics2022,3
#trump,#bejing2022,1
#trump,#genocideolympics,1
#trump,#ccp,4
#trump,#mandate,4
#trump,#masks,3
#trump,#warpspeed,1
#trump,#equalrightsamendment,1
#trump,#era,1
#trump,#whitewomen,1
#trump,#race,1
#trump,#gender,1
#trump,#newuser,1
#trump,#harris,2
#trump,#waters,1
#trump,#cancelculture,1
#trump,#truth,12
#trump,#pc,1
#trump,#covidusa,1
#trump,#sec,1
#trump,#xrp,1
#trump,#toiletgate,2
#trump,#thursday,1
#trump,#मतदान_जरूरी_काम,1
#trump,#indians,1
#trump,#walmart,1
#trump,#pacs,1
#trump,#gazpacho,1
#trump,#gestapo,1
#trump,#marjorietaylorgreene,1
#trump,#mentalmidgets,1
#trump,#keepthatsameenergy,1
#trump,#plandemicgameover,1
#trump,#samsungunpacked,1
#trump,#purdue,1
#trump,#resistingarrest,1
#trump,#policebrutality,1
#trump,#boilerup,1
#trump,#youbethejudge,1
#trump,#littlemarco,1
#trump,#ronnamcdaniel,1
#trump,#policy,4
#trump,#corporatepress,1
#trump,#anger,1
#trump,#classwar,1
#trump,#crackpipebiden,1
#trump,#brainwashing,1
#trump,#lucas,1
#trump,#knack,1
#trump,#lufc,1
#trump,#espn,1
#trump,#tiktokexposed,1
#trump,#education,2
#trump,#teaching,1
#trump,#teenagegirls,1
#trump,#trumpbase,1
#trump,#trumpsupporter,2
#trump,#gophatesusa,1
#trump,#madisoncawthorn,1
#trump,#jeffbezos,1
#trump,#republicaninsurrection,2
#trump,#unity,2
#trump,#demlogic,1
#trump,#democratsareracists,1
#trump,#maddow,1
#trump,#bidenisaracist,1
#trump,#getvaccinatednow,5
#trump,#getvaxxed,5
#trump,#getvaccinatedandboosted,3
#trump,#math,1
#trump,#logic,1
#trump,#overturned,1
#trump,#stolen,1
#trump,#taxcuts,4
#trump,#j6c,2
#trump,#podcast,1
#trump,#antisemitism,2
#trump,#floridaman,1
#trump,#trumpublican,1
#trump,#rinotrump,1
#trump,#vote2022,1
#trump,#senatecommerce,1
#trump,#mccarthy,3
#trump,#nordstream2,1
#trump,#worldnews,2
#trump,#ottawaoccupation,1
#trump,#flutruxklan,1
#trump,#onpoli,1
#trump,#votebluein2022,3
#trump,#electionyear,1
#trump,#pandemicresponse,1
#trump,#reelection,2
#trump,#publichealth,1
#trump,#ny,1
#trump,#censures,1
#trump,#moscowmitch,2
#trump,#mentalillness,1
#trump,#votebluetosavedemocracy,2
#trump,#repkinzinger,1
#trump,#traitor,5
#trump,#traitorstodemocracy,1
#trump,#traitorssupporttraitortrump,3
#trump,#patchitfaster,1
#trump,#bandaidbudgets,1
#trump,#drugs,3
#trump,#fda,1
#trump,#ukraineconflict,1
#trump,#stopvotefordems,1
#trump,#potus45,1
#trump,#impeach,1
#trump,#sedition,12
#trump,#liberalhypocrisy,1
#trump,#bookburning,3
#trump,#cdc,5
#trump,#gqpdeathcult,2
#trump,#bluewave,3
#trump,#mentalcognitivetest,1
#trump,#trumpisnuts,1
#trump,#rulesforthee,1
#trump,#maskmandates,1
#trump,#kentucky,1
#trump,#example,1
#trump,#getoutofthecult,3
#trump,#feds,1
#trump,#maralago,3
#trump,#domesticterrorism,2
#trump,#armedprotests,1
#trump,#lansing,1
#trump,#statecapitol,1
#trump,#statepolice,1
#trump,#americanpatroitrally,1
#trump,#libertymilitia,1
#trump,#gretchenwhitmer,1
#trump,#wolverinewatchmen,1
#trump,#whitepeople,1
#trump,#populist,1
#trump,#slowjoe,1
#trump,#identitypolitics,1
#trump,#split,1
#trump,#violent,1
#trump,#power,1
#trump,#dirtytactics,1
#trump,#lulz,1
#trump,#traitortrump,5
#trump,#funny,6
#trump,#true,1
#trump,#gotzyredlips,2
#trump,#newyork,8
#trump,#photography,4
#trump,#travel,3
#trump,#instagood,3
#trump,#follow,3
#trump,#europe,3
#trump,#london,3
#trump,#australia,3
#trump,#art,5
#trump,#g,2
#trump,#terrorists,3
#trump,#gqpdomesticterrorists,1
#trump,#jan6thcommittee,6
#trump,#disaster,1
#trump,#canadians,1
#trump,#farrighters,1
#trump,#nominate,1
#trump,#thefuckisgoingon,1
#trump,#parties,1
#trump,#people,2
#trump,#healthy,1
#trump,#repcongress,1
#trump,#jordan,1
#trump,#j6,2
#trump,#erickprince,1
#trump,#dirtytricks,1
#trump,#tagteam,1
#trump,#twiceimpeached,1
#trump,#shameful,1
#trump,#donews,2
#trump,#capitol,7
#trump,#trudeaumustresign,1
#trump,#redistricting,1
#trump,#traveltuesday,1
#trump,#leftists,1
#trump,#theend,1
#trump,#humanrightsviolations,1
#trump,#olympicgames,3
#trump,#economics,2
#trump,#court,2
#trump,#nara,1
#trump,#khive,1
#trump,#kilmeade,1
#trump,#losers,2
#trump,#arizona,3
#trump,#muellerreport,1
#trump,#documents,1
#trump,#impeachjoebiden,2
#trump,#d66,1
#trump,#vvd,1
#trump,#cda,1
#trump,#nevervoterepublican,1
#trump,#redunitedstates,1
#trump,#redflorida,1
#trump,#redzone,1
#trump,#ushistory,1
#trump,#assaultweapons,1
#trump,#militias,1
#trump,#gorsuch,1
#trump,#justicethomas,1
#trump,#ginni,1
#trump,#crimeaftercrime,2
#trump,#repeatoffender,1
#trump,#abovethelaw,1
#trump,#criminalintent,1
#trump,#republicansdidit,1
#trump,#watergategate,1
#trump,#throwingdirtloseground,1
#trump,#cooperationisvoluntary,1
#trump,#loser,3
#trump,#jan6riots,1
#trump,#cartoon,1
#trump,#republicanelephant,1
#trump,#vladimirputin,1
#trump,#naziflag,1
#trump,#confederateflags,1
#trump,#trump_kool_aid,1
#trump,#2016election,1
#trump,#okboomer,1
#trump,#canadian,1
#trump,#cryptocurrency,1
#trump,#btsarmy,1
#trump,#trumpnarcissism,1
#trump,#cravenkevin,1
#trump,#bts,1
#trump,#jungkook,1
#trump,#freedomconvoyusa2022,1
#trump,#noamchomsky,2
#trump,#chomsky,2
#trump,#honestly,1
#trump,#djt,1
#trump,#spotifyexodus,12
#trump,#spineless,1
#trump,#ignorance,1
#trump,#intelligent,1
#trump,#adamkinzinger,4
#trump,#worst,1
#trump,#classifiedinformation,1
#trump,#classified,1
#trump,#americanhypocrite,1
#trump,#gopfail,2
#trump,#securitybreach,1
#trump,#deepfry,1
#trump,#deepfried,1
#trump,#gun,2
#trump,#pistol,1
#trump,#9mm,1
#trump,#redneck,1
#trump,#hillbilly,1
#trump,#cult45,6
#trump,#south,1
#trump,#unethical,1
#trump,#hypocrites,2
#trump,#rephlicans,1
#trump,#sarscov2,1
#trump,#latina,1
#trump,#belief,1
#trump,#nikkihaley,2
#trump,#lawenforcement,1
#trump,#insurrection_dust,1
#trump,#truckers,2
#trump,#technology,1
