Source,Target,Weight
republicans,file,18
republicans,crime,53
republicans,leave,89
republicans,agent,23
republicans,true,43
republicans,action,35
republicans,useless,9
republicans,penny,8
republicans,rnc,21
republicans,since,54
republicans,office,112
republicans,toward,6
republicans,black,41
republicans,nazi,19
republicans,head,33
republicans,hear,46
republicans,hitler,7
republicans,hawley,6
republicans,except,26
republicans,watch,64
republicans,porn,22
republicans,project,63
republicans,seditious,8
republicans,supporter,22
republicans,ron,12
republicans,moderate,9
republicans,already,57
republicans,gun,52
republicans,store,7
republicans,veteran,7
republicans,someone,25
republicans,something,67
republicans,hope,69
republicans,documented,6
republicans,fact,66
republicans,skewer,6
republicans,merrick,9
republicans,garland,15
republicans,202,8
republicans,liberal,220
republicans,culture,6
republicans,appeal,11
republicans,nonsense,7
republicans,ever,75
republicans,wow,28
republicans,swipe,54
republicans,smartnews,23
republicans,tire,22
republicans,carry,12
republicans,spree,10
republicans,left,15
republicans,forever,20
republicans,almost,26
republicans,situation,11
republicans,full,217
republicans,31,41
republicans,jewish,20
republicans,blood,7
republicans,pedophile,11
republicans,please,42
republicans,remember,73
republicans,inflation,62
republicans,pork,22
republicans,hunter,59
republicans,corruption,42
republicans,dear,13
republicans,tv,9
republicans,minute,18
republicans,text,15
republicans,clown,15
republicans,home,30
republicans,seek,18
republicans,sharply,6
republicans,especially,34
republicans,allow,62
republicans,meet,35
republicans,praise,8
republicans,ukrainian,44
republicans,chance,39
republicans,video,20
republicans,demand,47
republicans,pledge,6
republicans,single,27
republicans,official,20
republicans,primary,35
republicans,responsible,20
republicans,agree,71
republicans,start,84
republicans,die,22
republicans,child,80
republicans,yes,53
republicans,fit,10
republicans,tired,11
republicans,visit,61
republicans,decide,28
republicans,policy,66
republicans,immigrant,24
republicans,exactly,38
republicans,sen,35
republicans,blunt,20
republicans,suck,38
republicans,liar,31
republicans,account,20
republicans,ago,29
republicans,crap,30
republicans,dc,26
republicans,citizens,14
republicans,feed,12
republicans,pocket,33
republicans,sell,37
republicans,steve,34
republicans,scalise,29
republicans,privately,28
republicans,prepped,27
republicans,snatch,21
republicans,gavel,34
republicans,turn,64
republicans,third,23
republicans,nation,45
republicans,punish,9
republicans,job,53
republicans,retaliate,6
republicans,system,38
republicans,target,11
republicans,plus,15
republicans,dick,9
republicans,speech,31
republicans,proceed,14
republicans,stimulus,8
republicans,gather,15
republicans,email,21
republicans,reveal,12
republicans,directly,24
republicans,creation,15
republicans,edit,13
republicans,resource,13
republicans,usa,39
republicans,increase,39
republicans,send,69
republicans,hurt,14
republicans,economy,32
republicans,potus,11
republicans,panel,29
republicans,referral,12
republicans,clearly,14
republicans,unconstitutional,7
republicans,add,36
republicans,board,8
republicans,together,43
republicans,ground,6
republicans,nobody,75
republicans,invade,18
republicans,anti,46
republicans,selfish,8
republicans,way,145
republicans,rise,9
republicans,along,42
republicans,truth,94
republicans,bitch,28
republicans,use,119
republicans,fascism,8
republicans,whatever,11
republicans,entire,23
republicans,deserve,32
republicans,brett,7
republicans,kavanaugh,9
republicans,club,9
republicans,balance,10
republicans,credit,20
republicans,card,12
republicans,brain,7
republicans,certain,8
republicans,type,12
republicans,progress,10
republicans,afraid,21
republicans,lay,16
republicans,reasonable,6
republicans,time,264
republicans,mass,7
republicans,clean,18
republicans,honor,9
republicans,oath,15
republicans,leftist,17
republicans,social,40
republicans,engage,10
republicans,whether,32
republicans,finding,31
republicans,deep,31
republicans,critical,8
republicans,thinking,6
republicans,looks,13
republicans,lot,63
republicans,point,56
republicans,view,19
republicans,cheney,21
republicans,30,13
republicans,amendment,9
republicans,answer,34
republicans,ignore,29
republicans,subpoenas,7
republicans,scared,13
republicans,ruin,32
republicans,market,7
republicans,result,40
republicans,dead,23
republicans,shame,19
republicans,60,7
republicans,losing,8
republicans,garbage,14
republicans,medium,34
republicans,convince,14
republicans,dirt,7
republicans,family,55
republicans,fox,50
republicans,cover,18
republicans,scathing,7
republicans,wednesday,23
republicans,expose,81
republicans,key,29
republicans,role,8
republicans,intelligence,17
republicans,vulnerable,7
republicans,violent,9
republicans,2021,25
republicans,watching,6
republicans,disrespect,6
republicans,oust,17
republicans,explain,29
republicans,union,11
republicans,donate,13
republicans,create,39
republicans,suppression,11
republicans,conservatives,31
republicans,last,91
republicans,couple,15
republicans,two,85
republicans,russian,38
republicans,whose,6
republicans,lincoln,6
republicans,hypocrisy,12
republicans,opinion,42
republicans,provide,38
republicans,assistance,69
republicans,priority,201
republicans,clueless,7
republicans,unless,35
republicans,wall,34
republicans,oh,70
republicans,heal,6
republicans,omni,7
republicans,patriots,15
republicans,hole,11
republicans,immaturity,16
republicans,threat,82
republicans,tit,20
republicans,tat,20
republicans,nice,11
republicans,several,17
republicans,7t,23
republicans,steal,32
republicans,digital,8
republicans,battle,39
republicans,treason,10
republicans,china,63
republicans,brady,9
republicans,private,16
republicans,gift,12
republicans,justices,11
republicans,dark,9
republicans,bribe,10
republicans,jr,32
republicans,slam,41
republicans,welfare,46
republicans,queen,40
republicans,amid,34
republicans,libertarians,6
republicans,anybody,8
republicans,believe,134
republicans,bully,6
republicans,forget,41
republicans,woman,60
republicans,school,35
republicans,hospital,8
republicans,kid,36
republicans,fucking,15
republicans,scumbags,8
republicans,dont,14
republicans,lets,8
republicans,piss,14
republicans,reagan,15
republicans,criticize,16
republicans,un,7
republicans,cross,9
republicans,prepare,32
republicans,stolen,10
republicans,top,56
republicans,secret,7
republicans,insurrection,27
republicans,trying,8
republicans,dhs,6
republicans,group,31
republicans,mad,13
republicans,flip,9
republicans,fire,20
republicans,lead,51
republicans,event,11
republicans,leadership,32
republicans,enforcement,7
republicans,within,18
republicans,complex,11
republicans,trumps,26
republicans,adam,12
republicans,body,10
republicans,total,26
republicans,mainstream,6
republicans,narrative,14
republicans,side,64
republicans,meanwhile,16
republicans,okay,10
republicans,unanimously,13
republicans,replace,17
republicans,accept,24
republicans,essentially,11
republicans,machine,11
republicans,conservative,91
republicans,literally,23
republicans,democratic,52
republicans,socialist,15
republicans,quote,21
republicans,upon,8
republicans,later,11
republicans,life,86
republicans,free,32
republicans,openly,8
republicans,part,48
republicans,hundred,8
republicans,unbelievable,7
republicans,fell,6
republicans,gas,39
republicans,kari,16
republicans,anymore,27
republicans,propaganda,15
republicans,base,25
republicans,invite,11
republicans,pathetic,23
republicans,retire,15
republicans,groomers,8
republicans,oversight,86
republicans,admin,57
republicans,green,59
republicans,benefit,69
republicans,table,53
republicans,find,53
republicans,appear,27
republicans,used,7
republicans,scream,24
republicans,establishment,33
republicans,finally,20
republicans,form,11
republicans,devil,6
republicans,weak,37
republicans,promise,31
republicans,deliver,8
republicans,trove,12
republicans,story,35
republicans,guess,36
republicans,coward,20
republicans,tough,9
republicans,eye,12
republicans,immediately,19
republicans,minority,28
republicans,live,76
republicans,actual,11
republicans,different,24
republicans,outcome,6
republicans,reasons,8
republicans,worry,17
republicans,saying,11
republicans,constantly,8
republicans,excuse,12
republicans,put,93
republicans,dress,6
republicans,current,16
republicans,arrest,12
republicans,times,7
republicans,greed,6
republicans,bankrupt,11
republicans,likely,12
republicans,serious,18
republicans,recession,9
republicans,speak,34
republicans,word,61
republicans,shutdown,8
republicans,pet,50
republicans,registered,6
republicans,florida,35
republicans,leverage,16
republicans,fall,21
republicans,spine,12
republicans,ball,27
republicans,change,92
republicans,twice,6
republicans,covid,42
republicans,19,17
republicans,50,27
republicans,billion,118
republicans,till,10
republicans,root,15
republicans,include,100
republicans,agency,22
republicans,cdc,8
republicans,ethics,7
republicans,set,51
republicans,madness,10
republicans,irresponsible,38
republicans,cause,46
republicans,check,48
republicans,information,29
republicans,staff,17
republicans,plenty,6
republicans,endorse,11
republicans,christian,19
republicans,gt,17
republicans,presidency,10
republicans,difficult,7
republicans,death,15
republicans,poor,24
republicans,upset,20
republicans,chairman,17
republicans,catch,12
republicans,cocaine,9
republicans,bipartisan,18
republicans,general,22
republicans,necessary,7
republicans,teach,11
republicans,important,35
republicans,lesson,8
republicans,silent,9
republicans,effort,24
republicans,presidential,35
republicans,power,136
republicans,clinton,9
republicans,public,58
republicans,returns,29
republicans,difference,28
republicans,stay,18
republicans,historic,10
republicans,betrayal,6
republicans,swear,7
republicans,volodymyr,19
republicans,orange,10
republicans,publish,8
republicans,wisconsin,11
republicans,gov,21
republicans,worst,13
republicans,got,9
republicans,butt,10
republicans,lawyer,7
republicans,witness,7
republicans,livid,6
republicans,hire,14
republicans,light,11
republicans,votes,25
republicans,70,24
republicans,25,30
republicans,advance,37
republicans,schumer,39
republicans,monstrosity,41
republicans,strong,19
republicans,value,12
republicans,senator,105
republicans,buy,27
republicans,years,18
republicans,giving,7
republicans,countries,6
republicans,mess,18
republicans,paid,6
republicans,mexico,8
republicans,00,8
republicans,spent,10
republicans,figure,15
republicans,taxpayer,20
republicans,health,26
republicans,etc,36
republicans,amaze,7
republicans,tfg,14
republicans,zelenskiy,12
republicans,arkansas,6
republicans,disgusting,6
republicans,worthless,14
republicans,rip,9
republicans,apart,7
republicans,ensure,8
republicans,decision,18
republicans,another,88
republicans,scam,16
republicans,bottom,9
republicans,deficit,16
republicans,cast,7
republicans,dangerous,29
republicans,water,10
republicans,100,28
republicans,simple,8
republicans,across,19
republicans,campaign,37
republicans,exist,11
republicans,share,24
republicans,respond,8
republicans,dirty,73
republicans,politics,39
republicans,thanks,26
republicans,loyalty,6
republicans,interest,57
republicans,hoax,12
republicans,maybe,54
republicans,crimes,6
republicans,investigate,42
republicans,opposition,23
republicans,bullshit,43
republicans,accusation,6
republicans,idiots,7
republicans,2024,61
republicans,hand,47
republicans,easily,11
republicans,pressure,9
republicans,6th,33
republicans,book,17
republicans,supposedly,6
republicans,super,8
republicans,either,28
republicans,strategy,9
republicans,around,53
republicans,thought,11
republicans,small,14
republicans,others,30
republicans,solution,13
republicans,climate,15
republicans,denier,10
republicans,interested,10
republicans,pull,13
republicans,coup,24
republicans,blue,26
republicans,red,41
republicans,flag,9
republicans,administration,32
republicans,waste,38
republicans,incoming,17
republicans,package,16
republicans,cr,8
republicans,reality,59
republicans,wanna,6
republicans,non,20
republicans,afford,17
republicans,pac,12
republicans,israel,6
republicans,none,30
republicans,turtle,7
republicans,human,16
republicans,dozen,7
republicans,hateful,6
republicans,towards,6
republicans,govern,35
republicans,incapable,9
republicans,gridlock,8
republicans,popular,12
republicans,record,44
republicans,dec,11
republicans,publicly,13
republicans,son,13
republicans,brother,7
republicans,james,28
republicans,evidence,19
republicans,independent,50
republicans,gym,8
republicans,accuse,78
republicans,comer,16
republicans,jim,23
republicans,jordan,20
republicans,prevent,19
republicans,position,20
republicans,tech,10
republicans,platform,12
republicans,hell,54
republicans,title,28
republicans,42,30
republicans,price,44
republicans,illegals,21
republicans,duty,6
republicans,wed,7
republicans,23,6
republicans,24,14
republicans,housing,8
republicans,yeah,15
republicans,tear,8
republicans,road,8
republicans,car,10
republicans,desperate,60
republicans,team,25
republicans,representative,193
republicans,imagine,28
republicans,hillary,7
republicans,cult,8
republicans,earth,10
republicans,game,83
republicans,kick,13
republicans,source,10
republicans,history,49
republicans,culpability,47
republicans,proof,16
republicans,great,63
republicans,drop,15
republicans,tried,6
republicans,concern,14
republicans,boarder,11
republicans,tuberville,7
republicans,18,18
republicans,earmark,21
republicans,wasteful,12
republicans,abuse,13
republicans,statement,21
republicans,launder,21
republicans,gang,11
republicans,rand,21
republicans,spot,6
republicans,god,47
republicans,pretty,22
republicans,independents,16
republicans,senators,38
republicans,play,97
republicans,enable,6
republicans,prosecute,9
republicans,choose,41
republicans,mob,6
republicans,negative,8
republicans,consequence,12
republicans,defeat,50
republicans,mcconnel,8
republicans,spineless,11
republicans,corner,6
republicans,rt,13
republicans,virginia,8
republicans,roll,18
republicans,quit,8
republicans,agenda,41
republicans,ban,48
republicans,alien,6
republicans,constitutional,10
republicans,scare,18
republicans,bit,6
republicans,prison,9
republicans,victory,11
republicans,bother,10
republicans,blast,36
republicans,charge,37
republicans,picture,7
republicans,holiday,8
republicans,ready,11
republicans,willing,34
republicans,force,36
republicans,seriously,14
republicans,dime,11
republicans,missouri,9
republicans,deal,47
republicans,closet,7
republicans,et,7
republicans,miss,18
republicans,grifter,10
republicans,mandate,7
republicans,blind,10
republicans,rubes,6
republicans,test,6
republicans,lol,26
republicans,theory,10
republicans,allege,8
republicans,holocaust,8
republicans,outrage,21
republicans,guard,8
republicans,service,17
republicans,guilty,12
republicans,bash,12
republicans,ahead,32
republicans,boozman,6
republicans,capito,6
republicans,collins,11
republicans,cornyn,9
republicans,graham,23
republicans,grassley,10
republicans,hyde,8
republicans,smith,18
republicans,moran,7
republicans,murkowski,11
republicans,portman,8
republicans,romney,19
republicans,rubio,11
republicans,thune,7
republicans,blank,12
republicans,yr,7
republicans,spread,12
republicans,circus,6
republicans,voters,24
republicans,note,15
republicans,hero,14
republicans,decade,21
republicans,attorney,12
republicans,ongoing,14
republicans,expect,18
republicans,huge,15
republicans,loss,9
republicans,east,10
republicans,beyond,9
republicans,everybody,9
republicans,happy,21
republicans,place,20
republicans,libertarian,8
republicans,behalf,7
republicans,better,16
republicans,half,13
republicans,disaster,9
republicans,solve,7
republicans,elon,16
republicans,suggest,17
republicans,southern,28
republicans,4000,15
republicans,shut,35
republicans,testimony,7
republicans,midterm,31
republicans,proxy,6
republicans,piece,20
republicans,offer,10
republicans,rhino,20
republicans,terrorism,6
republicans,2018,8
republicans,street,17
republicans,honest,14
republicans,move,40
republicans,voice,9
republicans,hit,9
republicans,imperative,16
republicans,conduct,23
republicans,produce,8
republicans,celebrating,6
republicans,reading,7
republicans,track,6
republicans,amount,25
republicans,conspiracy,20
republicans,business,26
republicans,fighting,13
republicans,revenge,14
republicans,voting,45
republicans,consistently,6
republicans,demonstrate,7
republicans,fascist,21
republicans,shoe,6
republicans,moron,13
republicans,disgrace,16
republicans,amongst,10
republicans,dnc,6
republicans,anyway,20
republicans,poverty,10
republicans,purpose,8
republicans,floor,20
republicans,equal,7
republicans,forward,10
republicans,bust,6
republicans,folks,6
republicans,vaccine,12
republicans,constitution,33
republicans,bible,6
republicans,per,11
republicans,sounds,7
republicans,stupid,49
republicans,sue,6
republicans,politicians,10
republicans,false,15
republicans,amen,7
republicans,yougov,10
republicans,kamala,16
republicans,harris,18
republicans,scandal,7
republicans,congressman,27
republicans,millions,15
republicans,scum,12
republicans,destroy,50
republicans,effectively,6
republicans,quite,13
republicans,fiscal,10
republicans,conservatism,6
republicans,individual,14
republicans,liberty,12
republicans,daily,24
republicans,caller,13
republicans,own,19
republicans,argument,10
republicans,stick,19
republicans,groom,7
republicans,racism,11
republicans,straight,20
republicans,lawmaking,7
republicans,bloomberg,7
republicans,politician,58
republicans,major,20
republicans,ronna,6
republicans,mcdaniel,6
republicans,ha,6
republicans,ignorant,10
republicans,fly,15
republicans,laugh,12
republicans,insane,29
republicans,taliban,24
republicans,afghan,9
republicans,women,7
republicans,university,11
republicans,education,22
republicans,basic,6
republicans,typical,7
republicans,hat,8
republicans,divide,20
republicans,clear,21
republicans,mr,8
republicans,90,11
republicans,men,18
republicans,cost,27
republicans,17,8
republicans,female,6
republicans,slow,18
republicans,international,14
republicans,delivery,11
republicans,loud,10
republicans,rally,15
republicans,population,10
republicans,musk,12
republicans,obvious,11
republicans,courage,12
republicans,decency,20
republicans,normal,14
republicans,struggle,12
republicans,sound,20
republicans,michelle,20
republicans,trail,28
republicans,unite,19
republicans,door,11
republicans,drag,8
republicans,playing,15
republicans,unfortunately,12
republicans,stone,7
republicans,disarray,23
republicans,propose,16
republicans,remain,12
republicans,lazy,8
republicans,libs,6
republicans,civil,14
republicans,accord,41
republicans,attention,15
republicans,thousand,14
republicans,migrant,15
republicans,touch,23
republicans,involvement,6
republicans,opponent,6
republicans,safe,15
republicans,idea,26
republicans,kind,23
republicans,repeatedly,6
republicans,abbe,7
republicans,lowell,7
republicans,intentional,61
republicans,incompetent,64
republicans,ok,31
republicans,late,23
republicans,letter,10
republicans,possible,18
republicans,providing,37
republicans,ukrainians,42
republicans,russians,27
republicans,moment,14
republicans,name,35
republicans,heard,8
republicans,borders,7
republicans,regulation,9
republicans,educate,7
republicans,potential,7
republicans,cool,16
republicans,treat,20
republicans,friend,13
republicans,domestic,8
republicans,terrorist,6
republicans,past,24
republicans,three,27
republicans,joke,23
republicans,global,11
republicans,christians,8
republicans,asylum,19
republicans,traitor,57
republicans,mtg,27
republicans,cia,14
republicans,fed,7
republicans,dam,7
republicans,hang,13
republicans,stock,6
republicans,shameful,16
republicans,youth,10
republicans,deport,6
republicans,four,14
republicans,land,6
republicans,testify,6
republicans,midterms,10
republicans,sovereignty,6
republicans,accountability,12
republicans,refugee,6
republicans,tyranny,10
republicans,violence,10
republicans,governor,15
republicans,pennsylvania,6
republicans,race,20
republicans,urge,13
republicans,dump,9
republicans,wwii,6
republicans,lied,8
republicans,possibly,6
republicans,illegally,13
republicans,liberals,11
republicans,supply,9
republicans,average,9
republicans,order,19
republicans,disclosure,28
republicans,takeover,8
republicans,prof,6
republicans,overturn,7
republicans,moscow,7
republicans,emergency,6
republicans,everyday,186
republicans,special,16
republicans,correct,19
republicans,calif,8
republicans,manage,11
republicans,request,17
republicans,supporting,6
republicans,slavery,7
republicans,nazis,8
republicans,medicare,22
republicans,disinformation,7
republicans,amazing,8
republicans,reps,7
republicans,media,9
republicans,examiner,13
republicans,dem,34
republicans,wtf,12
republicans,raw,11
republicans,op,32
republicans,ed,32
republicans,escalates,22
republicans,99,12
republicans,sorry,15
republicans,hopefully,10
republicans,period,9
republicans,glad,14
republicans,sent,8
republicans,session,17
republicans,subpoena,13
republicans,needs,8
republicans,lost,9
republicans,bet,16
republicans,truly,29
republicans,enemy,25
republicans,weird,12
republicans,rush,6
republicans,suffer,13
republicans,blames,13
republicans,coming,6
republicans,seven,7
republicans,45,31
republicans,declare,15
republicans,lame,16
republicans,duck,14
republicans,accountable,23
republicans,alike,9
republicans,dog,9
republicans,milwaukee,20
republicans,convention,23
republicans,nominee,24
republicans,data,11
republicans,listen,28
republicans,afghanistan,15
republicans,delay,20
republicans,receive,19
republicans,liars,16
republicans,asshole,16
republicans,el,10
republicans,de,7
republicans,la,8
republicans,switch,8
republicans,betray,24
republicans,sad,26
republicans,precedent,17
republicans,finish,9
republicans,freaking,7
republicans,lying,14
republicans,recognize,12
republicans,program,13
republicans,arm,11
republicans,shake,6
republicans,build,10
republicans,uniparty,8
republicans,quickly,6
republicans,immigration,30
republicans,peace,8
republicans,consider,32
republicans,treasonous,13
republicans,making,8
republicans,quick,8
republicans,apply,6
republicans,traitors,27
republicans,fun,8
republicans,healthcare,25
republicans,abbott,6
republicans,however,14
republicans,radical,21
republicans,stephen,8
republicans,richer,10
republicans,rule,30
republicans,ballot,18
republicans,ivf,18
republicans,birth,10
republicans,require,19
republicans,easy,21
republicans,vast,8
republicans,aka,7
republicans,baby,12
republicans,155,8
republicans,ppp,9
republicans,exclusive,11
republicans,percent,17
republicans,progressive,26
republicans,bring,46
republicans,egg,6
republicans,appoint,6
republicans,launch,8
republicans,july,6
republicans,finance,9
republicans,phone,8
republicans,embrace,10
republicans,district,14
republicans,danger,7
republicans,legislature,7
republicans,claims,16
republicans,selling,6
republicans,fought,6
republicans,wide,9
republicans,night,13
republicans,husband,9
republicans,scott,6
republicans,hostage,7
republicans,gut,11
republicans,rate,7
republicans,dictator,13
republicans,knee,6
republicans,discuss,9
republicans,tune,7
republicans,trick,6
republicans,limit,18
republicans,blitzer,14
republicans,yorker,9
republicans,strategist,17
republicans,sarah,16
republicans,longwell,14
republicans,extreme,65
republicans,industrial,7
republicans,presidents,11
republicans,press,12
republicans,conference,10
republicans,traffic,8
republicans,beg,6
republicans,expel,6
republicans,pa,6
republicans,attend,10
republicans,innocent,7
republicans,food,14
republicans,defense,15
republicans,consent,7
republicans,electoral,7
republicans,clause,8
republicans,career,6
republicans,vile,6
republicans,hearing,11
republicans,means,8
republicans,ism,6
republicans,overthrow,7
republicans,recently,14
republicans,version,10
republicans,refer,8
republicans,georgia,39
republicans,woe,15
republicans,mount,15
republicans,75,8
republicans,grave,9
republicans,ridiculous,22
republicans,chuck,9
republicans,lindsey,9
republicans,complete,17
republicans,registration,6
republicans,negotiate,14
republicans,vet,7
republicans,shock,10
republicans,dimwitted,6
republicans,bury,7
republicans,journal,11
republicans,dad,6
republicans,abandon,10
republicans,handle,7
republicans,mental,7
republicans,center,6
republicans,sake,8
republicans,quo,9
republicans,awesome,6
republicans,exception,10
republicans,thomas,7
republicans,andy,7
republicans,honesty,12
republicans,proven,9
republicans,whine,19
republicans,seems,8
republicans,wise,6
republicans,transparency,27
republicans,bannon,8
republicans,language,6
republicans,tuesday,11
republicans,father,7
republicans,character,7
republicans,smart,16
republicans,mandatory,8
republicans,teenage,8
republicans,code,6
republicans,desperately,7
republicans,worse,14
republicans,perfect,9
republicans,censor,13
republicans,reinstate,8
republicans,pretend,22
republicans,college,8
republicans,identify,6
republicans,outside,10
republicans,repubs,6
republicans,ss,6
republicans,dare,9
republicans,vladimir,13
republicans,woke,17
republicans,item,16
republicans,hair,12
republicans,failed,6
republicans,reckless,19
republicans,present,14
republicans,rig,6
republicans,lies,10
republicans,air,7
republicans,space,7
republicans,contribute,8
republicans,city,17
republicans,star,8
republicans,prefer,6
republicans,jesus,7
republicans,christ,8
republicans,encourage,181
republicans,strongly,177
republicans,snake,6
republicans,hop,11
republicans,homeless,15
republicans,protection,8
republicans,bidens,11
republicans,earn,11
republicans,bus,10
republicans,liz,14
republicans,lives,6
republicans,kinzinger,8
republicans,elite,7
republicans,comfortable,8
republicans,using,8
republicans,beat,16
republicans,ftx,11
republicans,lap,6
republicans,insurrectionist,9
republicans,december,7
republicans,whenever,9
republicans,80,13
republicans,totally,16
republicans,hungry,6
republicans,barrel,6
republicans,hidden,8
republicans,sham,7
republicans,former,23
republicans,final,8
republicans,eat,13
republicans,payer,10
republicans,socialism,12
republicans,cheap,8
republicans,yesterday,9
republicans,follower,10
republicans,hint,6
republicans,soldier,6
republicans,embarrassment,7
republicans,organization,7
republicans,soon,10
republicans,drug,13
republicans,cash,8
republicans,dan,13
republicans,comment,8
republicans,ally,15
republicans,friendship,6
republicans,victim,7
republicans,motion,10
republicans,distract,7
republicans,bastard,7
republicans,success,6
republicans,fair,30
republicans,weather,6
republicans,remark,7
republicans,regime,12
republicans,status,12
republicans,fill,17
republicans,14,6
republicans,scheme,7
republicans,colleagues,9
republicans,conflict,6
republicans,reduce,8
republicans,loving,6
republicans,donation,9
republicans,brand,7
republicans,unlike,6
republicans,95,6
republicans,disguise,6
republicans,ram,13
republicans,backbone,10
republicans,fiscally,8
republicans,approach,6
republicans,rid,13
republicans,access,18
republicans,additional,13
republicans,repeat,8
republicans,worship,6
republicans,complicit,11
republicans,13,8
republicans,cuz,6
republicans,2019,9
republicans,uh,7
republicans,medical,7
republicans,safety,6
republicans,fear,13
republicans,vs,10
republicans,careful,6
republicans,ya,6
republicans,az,7
republicans,escalate,8
republicans,oklahoma,6
republicans,sending,14
republicans,alternative,8
republicans,aiding,7
republicans,assume,6
republicans,decent,8
republicans,latino,7
republicans,caucus,16
republicans,california,9
republicans,hispanic,6
republicans,co,17
republicans,bloat,9
republicans,jason,7
republicans,abc,6
republicans,nope,7
republicans,purse,9
republicans,extra,8
republicans,wife,9
republicans,kickback,10
republicans,manufacture,6
republicans,split,15
republicans,trans,9
republicans,risk,8
republicans,czar,9
republicans,financially,7
republicans,representatives,12
republicans,pair,8
republicans,fl,6
republicans,register,7
republicans,payroll,7
republicans,king,8
republicans,link,7
republicans,speakership,7
republicans,energy,8
republicans,burn,10
republicans,react,6
republicans,ca,8
republicans,thread,9
republicans,weaken,6
republicans,buddy,6
republicans,dismantle,6
republicans,resort,17
republicans,tapper,20
republicans,reportedly,8
republicans,quality,7
republicans,religious,8
republicans,govt,9
republicans,bush,8
republicans,according,16
republicans,jared,9
republicans,shady,6
republicans,wh,9
republicans,sob,6
republicans,closed,7
republicans,shop,6
republicans,relief,11
republicans,looking,6
republicans,sellout,11
republicans,rat,8
republicans,tactic,12
republicans,utah,6
republicans,corporate,9
republicans,morning,9
republicans,user,6
republicans,sort,8
republicans,fu,6
republicans,500,8
republicans,taking,7
republicans,projection,6
republicans,rail,6
republicans,excellent,7
republicans,regard,8
republicans,society,12
republicans,room,10
republicans,currently,7
republicans,mistake,6
republicans,15,11
republicans,master,7
republicans,cancer,6
republicans,deadly,6
republicans,row,6
republicans,refusal,10
republicans,led,11
republicans,referrals,8
republicans,lindell,6
republicans,erupt,6
republicans,tongue,8
republicans,song,9
republicans,insurance,6
republicans,suddenly,6
republicans,wave,14
republicans,successful,7
republicans,heart,6
republicans,34,6
republicans,harm,8
republicans,trip,10
republicans,abused,7
republicans,airport,6
republicans,cycle,10
republicans,fat,12
republicans,jail,9
republicans,reporter,12
republicans,destruction,7
republicans,oil,8
republicans,cramer,6
republicans,spare,16
republicans,burden,10
republicans,drain,8
republicans,advantage,6
republicans,greedy,9
republicans,opportunity,7
republicans,unfit,7
republicans,local,11
republicans,ill,9
republicans,tick,6
republicans,lawmaker,11
republicans,era,6
republicans,pot,6
republicans,pre,7
republicans,absolute,7
republicans,v,8
republicans,kiss,6
republicans,review,6
republicans,defensive,6
republicans,whining,6
republicans,interesting,7
republicans,significant,6
republicans,cc,7
republicans,assist,10
republicans,fully,7
republicans,passing,6
republicans,concerned,8
republicans,demoncrats,6
republicans,47,6
republicans,grassroots,6
republicans,taxation,10
republicans,shot,8
republicans,trumpy,8
republicans,details,10
republicans,imagined,9
republicans,achieve,9
republicans,rob,7
republicans,date,8
republicans,treatment,6
republicans,camera,6
republicans,dinner,6
republicans,satan,6
republicans,savages,7
republicans,funnel,6
republicans,says,9
republicans,collude,8
republicans,qanon,6
republicans,bongino,9
republicans,nixon,8
republicans,paycheck,7
republicans,somehow,6
republicans,b,7
republicans,bloated,6
republicans,blah,9
republicans,grief,8
do,country,18
do,go,34
do,mitch,11
do,wrong,7
do,people,35
do,money,12
do,border,16
do,really,10
do,biden,24
do,since,12
do,also,12
do,care,11
do,return,10
do,mean,7
do,would,19
do,never,22
do,even,15
do,president,16
do,try,13
do,need,23
do,party,51
do,america,17
do,make,21
do,nation,6
do,irs,9
do,job,12
do,fuck,7
do,way,11
do,everything,10
do,look,8
do,lie,12
do,change,15
do,independent,8
do,one,31
do,via,9
do,joe,8
do,corruption,7
do,every,20
do,point,8
do,know,18
do,actually,6
do,election,13
do,use,9
do,happen,6
do,wonder,7
do,long,10
do,time,16
do,amp,24
do,pass,8
do,could,15
do,let,10
do,senate,12
do,voter,8
do,next,6
do,year,20
do,fbi,11
do,rino,7
do,support,15
do,many,7
do,right,6
do,congress,15
do,another,8
do,think,11
do,help,11
do,act,8
do,come,10
do,work,10
do,etc,6
do,tell,14
do,leave,6
do,policy,11
do,big,7
do,run,8
do,well,16
do,last,8
do,damage,9
do,case,6
do,good,13
do,still,6
do,day,10
do,yes,6
do,side,6
do,past,7
do,see,15
do,back,9
do,mcconnell,11
do,american,15
do,please,6
do,thank,6
do,stop,13
do,something,9
do,release,10
do,wait,6
do,read,10
do,control,9
do,us,6
do,give,11
do,continue,6
do,hold,6
do,moderate,6
do,already,6
do,ukraine,9
do,medium,6
do,much,6
do,audit,7
do,political,6
do,corrupt,7
do,americans,7
lgbtq,lead,24
lgbtq,party,9
lgbtq,people,12
lgbtq,amp,8
lgbtq,lindsay,24
lgbtq,anti,26
lgbtq,hate,27
lgbtq,parade,23
lgbtq,tpusa,23
lgbtq,annual,23
lgbtq,gather,23
lgbtq,support,31
lgbtq,cast,23
lgbtq,school,9
lgbtq,would,6
lgbtq,fight,8
lgbtq,right,6
lgbtq,earmark,10
lgbtq,750k,7
lgbtq,trans,7
